year,month,day,dayofweek,true_prop,mostly_true_prop,half_true_prop,mostly_false_prop,false_prop,pants_on_fire_prop,total_counts,statement_len_words,statement_len_chars,speaker_description_len_words,speaker_description_len_chars,justification_len_words,justification_len_chars
2016.0,1.0,4.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,4.0,8.0,52.0,19.0,123.0,138.0,816.0
2018.0,9.0,28.0,4.0,0.050955415,0.14012739,0.13375796,0.3057325,0.29936305,0.070063695,157.0,4.0,37.0,79.0,454.0,131.0,802.0
2014.0,4.0,8.0,1.0,0.0,0.0,0.33333334,0.0,0.33333334,0.33333334,3.0,24.0,143.0,52.0,342.0,113.0,688.0
2022.0,4.0,23.0,5.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,10.0,55.0,80.0,489.0,112.0,655.0
2010.0,8.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,44.0,92.0,579.0,84.0,448.0
2015.0,3.0,12.0,3.0,0.08,0.32,0.16,0.2,0.2,0.04,25.0,30.0,172.0,39.0,242.0,113.0,637.0
2022.0,6.0,9.0,3.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,21.0,124.0,13.0,85.0,123.0,767.0
2022.0,7.0,28.0,3.0,0.0124223605,0.024844721,0.03726708,0.07453416,0.6086956,0.24223602,161.0,15.0,78.0,15.0,104.0,148.0,851.0
2011.0,11.0,28.0,0.0,0.18421052,0.21052632,0.31578946,0.23684211,0.05263158,0.0,38.0,9.0,60.0,10.0,75.0,40.0,200.0
2022.0,3.0,7.0,0.0,0.0124223605,0.024844721,0.03726708,0.07453416,0.6086956,0.24223602,161.0,12.0,77.0,15.0,104.0,114.0,750.0
2015.0,8.0,17.0,0.0,0.23920266,0.25249168,0.23255815,0.14285715,0.10299003,0.029900333,301.0,23.0,103.0,89.0,502.0,97.0,559.0
2011.0,3.0,16.0,2.0,0.1764706,0.5882353,0.11764706,0.0,0.05882353,0.05882353,17.0,19.0,106.0,51.0,299.0,84.0,498.0
2019.0,5.0,22.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,28.0,156.0,14.0,96.0,164.0,949.0
2016.0,7.0,21.0,3.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,19.0,112.0,66.0,367.0,129.0,825.0
2020.0,11.0,11.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,17.0,105.0,8.0,51.0,58.0,368.0
2018.0,10.0,20.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,30.0,164.0,14.0,83.0,177.0,947.0
2012.0,10.0,3.0,2.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,13.0,81.0,92.0,520.0,198.0,1139.0
2016.0,10.0,4.0,1.0,0.06944445,0.097222224,0.29166666,0.16666667,0.3472222,0.027777778,72.0,14.0,86.0,112.0,673.0,109.0,653.0
2014.0,7.0,11.0,4.0,0.0,0.09090909,0.3181818,0.045454547,0.36363637,0.18181819,22.0,37.0,210.0,49.0,300.0,130.0,767.0
2022.0,8.0,16.0,1.0,0.09328358,0.23880596,0.24253732,0.19402985,0.20522387,0.026119404,268.0,11.0,65.0,98.0,578.0,136.0,766.0
2023.0,5.0,3.0,2.0,0.5,0.0,0.0,0.5,0.0,0.0,2.0,31.0,202.0,17.0,96.0,182.0,1120.0
2009.0,7.0,2.0,3.0,0.24637681,0.057971016,0.1594203,0.1884058,0.3188406,0.028985508,69.0,23.0,124.0,31.0,181.0,133.0,752.0
2012.0,11.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,122.0,37.0,236.0,73.0,445.0
2022.0,8.0,4.0,3.0,0.0,0.14285715,0.071428575,0.35714287,0.42857143,0.0,14.0,16.0,94.0,33.0,194.0,166.0,958.0
2018.0,8.0,8.0,2.0,0.2413793,0.41379312,0.13793103,0.10344828,0.10344828,0.0,29.0,12.0,77.0,33.0,181.0,45.0,282.0
2016.0,4.0,14.0,3.0,0.0,0.0,0.0,0.6666667,0.33333334,0.0,3.0,20.0,119.0,15.0,86.0,94.0,539.0
2007.0,12.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,100.0,12.0,79.0,86.0,506.0
2013.0,7.0,20.0,5.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,14.0,69.0,8.0,51.0,108.0,621.0
2010.0,10.0,21.0,3.0,0.14285715,0.14285715,0.35714287,0.14285715,0.21428572,0.0,14.0,23.0,151.0,13.0,86.0,46.0,251.0
2020.0,6.0,8.0,0.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,53.0,285.0,80.0,489.0,261.0,1481.0
2018.0,3.0,5.0,0.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,8.0,41.0,66.0,367.0,70.0,430.0
2007.0,9.0,26.0,2.0,0.25,0.0,0.25,0.25,0.0,0.25,4.0,20.0,127.0,66.0,393.0,93.0,548.0
2014.0,8.0,1.0,4.0,0.08287293,0.19889502,0.2320442,0.2320442,0.20994475,0.044198897,181.0,20.0,128.0,37.0,198.0,96.0,576.0
2019.0,9.0,8.0,6.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,29.0,168.0,8.0,51.0,81.0,485.0
2021.0,6.0,14.0,0.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,12.0,68.0,80.0,489.0,102.0,575.0
2021.0,5.0,22.0,5.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,12.0,52.0,8.0,51.0,147.0,921.0
2020.0,1.0,27.0,0.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,19.0,106.0,8.0,51.0,43.0,243.0
2014.0,2.0,13.0,3.0,0.0,0.22727273,0.27272728,0.3181818,0.09090909,0.09090909,22.0,17.0,101.0,8.0,54.0,98.0,554.0
2016.0,3.0,17.0,3.0,0.0,0.5,0.0,0.0,0.5,0.0,2.0,24.0,135.0,9.0,51.0,82.0,500.0
2020.0,1.0,25.0,5.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,28.0,162.0,5.0,28.0,80.0,477.0
2021.0,8.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,143.0,4.0,38.0,49.0,261.0
2022.0,12.0,12.0,0.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,12.0,70.0,8.0,51.0,104.0,666.0
2019.0,10.0,21.0,0.0,0.0,0.14285715,0.071428575,0.35714287,0.42857143,0.0,14.0,19.0,96.0,33.0,194.0,84.0,493.0
2021.0,3.0,9.0,1.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,14.0,80.0,13.0,85.0,108.0,674.0
2019.0,8.0,28.0,2.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,20.0,103.0,80.0,489.0,72.0,397.0
2014.0,11.0,28.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,18.0,104.0,23.0,136.0,72.0,383.0
2012.0,10.0,10.0,2.0,0.0,0.0,0.0,0.33333334,0.6666667,0.0,3.0,8.0,42.0,13.0,89.0,97.0,562.0
2009.0,4.0,15.0,2.0,0.0,0.25,0.0,0.25,0.5,0.0,4.0,21.0,131.0,21.0,130.0,64.0,382.0
2012.0,2.0,22.0,2.0,0.1904762,0.1904762,0.1904762,0.11904762,0.23809524,0.071428575,42.0,25.0,146.0,43.0,247.0,54.0,327.0
2019.0,11.0,11.0,0.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,12.0,73.0,8.0,51.0,101.0,618.0
2021.0,9.0,21.0,1.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,7.0,36.0,80.0,489.0,60.0,350.0
2013.0,10.0,30.0,2.0,0.05,0.15,0.15,0.3,0.25,0.1,40.0,14.0,69.0,9.0,65.0,66.0,358.0
2010.0,1.0,29.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,92.0,7.0,50.0,125.0,730.0
2010.0,4.0,29.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,46.0,13.0,84.0,45.0,227.0
2022.0,12.0,18.0,6.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,17.0,96.0,80.0,489.0,79.0,454.0
2010.0,7.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,56.0,25.0,160.0,73.0,374.0
2013.0,7.0,30.0,1.0,0.4,0.4,0.0,0.2,0.0,0.0,5.0,21.0,123.0,24.0,139.0,51.0,289.0
2014.0,11.0,24.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,17.0,118.0,37.0,188.0,165.0,973.0
2019.0,9.0,4.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,9.0,63.0,8.0,51.0,90.0,566.0
2013.0,10.0,21.0,0.0,0.16129032,0.06451613,0.12903225,0.16129032,0.4516129,0.032258064,31.0,22.0,110.0,53.0,316.0,136.0,785.0
2012.0,6.0,17.0,6.0,0.0,0.0,0.5,0.0,0.0,0.5,2.0,29.0,178.0,10.0,70.0,94.0,550.0
2011.0,8.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,2.0,15.0,72.0,17.0,87.0,70.0,359.0
2018.0,3.0,14.0,2.0,0.0,0.5,0.25,0.25,0.0,0.0,4.0,13.0,71.0,70.0,406.0,86.0,517.0
2016.0,10.0,30.0,6.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,26.0,158.0,66.0,367.0,105.0,618.0
2021.0,5.0,26.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,22.0,147.0,8.0,51.0,95.0,596.0
2012.0,2.0,29.0,2.0,0.09677419,0.11290322,0.22580644,0.20967741,0.27419356,0.08064516,62.0,15.0,87.0,28.0,172.0,75.0,463.0
2023.0,1.0,10.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,8.0,40.0,30.0,187.0,103.0,647.0
2020.0,3.0,9.0,0.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,12.0,65.0,8.0,51.0,79.0,443.0
2016.0,4.0,17.0,6.0,0.0625,0.0,0.25,0.5,0.125,0.0625,16.0,10.0,55.0,20.0,116.0,94.0,523.0
2017.0,10.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,46.0,14.0,80.0,49.0,261.0
2014.0,7.0,6.0,6.0,0.0,0.0,0.25,0.25,0.25,0.25,4.0,21.0,122.0,20.0,114.0,154.0,932.0
2016.0,9.0,6.0,1.0,0.2413793,0.29310346,0.25862068,0.13793103,0.06896552,0.0,58.0,36.0,190.0,123.0,697.0,85.0,448.0
2020.0,6.0,21.0,6.0,0.2857143,0.14285715,0.14285715,0.0,0.42857143,0.0,7.0,25.0,149.0,26.0,175.0,80.0,717.0
2015.0,4.0,29.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,141.0,22.0,147.0,80.0,499.0
2018.0,9.0,29.0,5.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,12.0,72.0,66.0,367.0,58.0,348.0
2010.0,8.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,91.0,17.0,100.0,58.0,353.0
2016.0,7.0,25.0,0.0,0.12,0.35428572,0.2742857,0.14857143,0.10285714,0.0,175.0,17.0,85.0,99.0,594.0,66.0,387.0
2015.0,12.0,28.0,0.0,0.175,0.3,0.2125,0.225,0.0625,0.025,80.0,9.0,53.0,47.0,247.0,112.0,706.0
2020.0,7.0,30.0,3.0,0.3030303,0.33333334,0.121212125,0.060606062,0.18181819,0.0,33.0,16.0,78.0,105.0,601.0,37.0,201.0
2012.0,7.0,13.0,4.0,0.13793103,0.1724138,0.1724138,0.31034482,0.20689656,0.0,29.0,12.0,69.0,8.0,39.0,79.0,462.0
2014.0,10.0,10.0,4.0,0.5,0.0,0.0,0.5,0.0,0.0,2.0,14.0,66.0,13.0,74.0,58.0,308.0
2017.0,8.0,13.0,6.0,0.25,0.0,0.5,0.0,0.25,0.0,4.0,17.0,111.0,17.0,104.0,172.0,1095.0
2021.0,9.0,3.0,4.0,0.115384616,0.26923078,0.1923077,0.1923077,0.1923077,0.03846154,26.0,13.0,70.0,14.0,84.0,49.0,301.0
2011.0,10.0,11.0,1.0,0.11111111,0.22222222,0.2777778,0.2777778,0.055555556,0.055555556,18.0,15.0,91.0,30.0,157.0,123.0,741.0
2014.0,6.0,17.0,1.0,0.11111111,0.33333334,0.22222222,0.0,0.33333334,0.0,9.0,24.0,166.0,44.0,271.0,163.0,965.0
2011.0,10.0,26.0,2.0,0.14903846,0.15865384,0.27884614,0.16826923,0.15384616,0.09134615,208.0,35.0,214.0,132.0,748.0,82.0,483.0
2020.0,5.0,21.0,3.0,0.09328358,0.23880596,0.24253732,0.19402985,0.20522387,0.026119404,268.0,23.0,134.0,98.0,578.0,116.0,683.0
2010.0,9.0,2.0,3.0,0.0,0.0,0.6666667,0.0,0.33333334,0.0,3.0,8.0,40.0,18.0,112.0,137.0,835.0
2014.0,3.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,106.0,42.0,256.0,127.0,729.0
2020.0,1.0,20.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,11.0,66.0,16.0,94.0,72.0,423.0
2019.0,11.0,19.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,14.0,75.0,8.0,51.0,64.0,388.0
2009.0,12.0,30.0,2.0,0.1764706,0.11764706,0.11764706,0.29411766,0.23529412,0.05882353,17.0,9.0,49.0,21.0,114.0,69.0,406.0
2010.0,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,126.0,12.0,79.0,54.0,327.0
2014.0,4.0,28.0,0.0,0.17073171,0.17073171,0.12195122,0.14634146,0.17073171,0.2195122,41.0,20.0,131.0,39.0,237.0,166.0,1072.0
2015.0,12.0,6.0,6.0,0.1904762,0.23809524,0.20634921,0.11111111,0.1904762,0.06349207,63.0,15.0,94.0,50.0,278.0,67.0,416.0
2017.0,10.0,13.0,4.0,0.2777778,0.11111111,0.22222222,0.16666667,0.16666667,0.055555556,18.0,21.0,135.0,31.0,176.0,81.0,549.0
2018.0,3.0,8.0,3.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,33.0,165.0,66.0,367.0,93.0,508.0
2012.0,5.0,16.0,2.0,0.04347826,0.26086956,0.04347826,0.2173913,0.26086956,0.17391305,23.0,18.0,89.0,12.0,68.0,54.0,312.0
2022.0,5.0,25.0,2.0,0.0124223605,0.024844721,0.03726708,0.07453416,0.6086956,0.24223602,161.0,12.0,72.0,15.0,104.0,110.0,640.0
2020.0,1.0,31.0,4.0,0.0,0.0,0.0,0.0,0.33333334,0.6666667,3.0,31.0,204.0,17.0,118.0,178.0,1048.0
2012.0,9.0,13.0,3.0,0.16129032,0.16129032,0.09677419,0.16129032,0.19354838,0.22580644,31.0,16.0,83.0,66.0,378.0,96.0,573.0
2008.0,9.0,8.0,0.0,0.20108695,0.20108695,0.16847827,0.17391305,0.21195652,0.04347826,184.0,6.0,35.0,85.0,410.0,75.0,400.0
2011.0,7.0,31.0,6.0,0.0,0.0,0.25,0.25,0.25,0.25,4.0,18.0,113.0,20.0,114.0,96.0,583.0
2013.0,9.0,6.0,4.0,0.125,0.1875,0.3125,0.1875,0.125,0.0625,16.0,18.0,96.0,38.0,217.0,60.0,348.0
2012.0,6.0,4.0,0.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,27.0,163.0,92.0,520.0,104.0,632.0
2022.0,3.0,27.0,6.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,11.0,68.0,80.0,489.0,87.0,517.0
2015.0,6.0,4.0,3.0,0.15116279,0.13953489,0.25,0.1744186,0.18023255,0.10465116,172.0,21.0,131.0,35.0,191.0,173.0,1079.0
2018.0,8.0,13.0,0.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,8.0,43.0,66.0,367.0,41.0,238.0
2010.0,9.0,14.0,1.0,0.35416666,0.22916667,0.22916667,0.0625,0.104166664,0.020833334,48.0,22.0,111.0,37.0,208.0,90.0,533.0
2017.0,7.0,9.0,6.0,0.42857143,0.2857143,0.0,0.0,0.2857143,0.0,7.0,20.0,121.0,65.0,412.0,76.0,435.0
2020.0,11.0,4.0,2.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,12.0,70.0,80.0,489.0,75.0,431.0
2009.0,12.0,2.0,2.0,0.09090909,0.36363637,0.09090909,0.27272728,0.09090909,0.09090909,11.0,7.0,35.0,17.0,106.0,105.0,607.0
2011.0,5.0,21.0,5.0,0.0,0.115384616,0.1923077,0.15384616,0.42307693,0.115384616,26.0,20.0,114.0,24.0,130.0,85.0,504.0
2011.0,5.0,3.0,1.0,0.14285715,0.14285715,0.5714286,0.14285715,0.0,0.0,7.0,16.0,87.0,261.0,1760.0,97.0,525.0
2016.0,1.0,28.0,3.0,0.050955415,0.14012739,0.13375796,0.3057325,0.29936305,0.070063695,157.0,21.0,130.0,79.0,454.0,107.0,666.0
2012.0,6.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,198.0,77.0,483.0,40.0,258.0
2022.0,4.0,1.0,4.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,15.0,93.0,8.0,51.0,102.0,616.0
2021.0,7.0,23.0,4.0,0.09328358,0.23880596,0.24253732,0.19402985,0.20522387,0.026119404,268.0,18.0,117.0,98.0,578.0,65.0,383.0
2023.0,7.0,12.0,2.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,31.0,150.0,80.0,489.0,67.0,415.0
2014.0,8.0,6.0,2.0,0.05,0.15,0.15,0.3,0.25,0.1,40.0,6.0,52.0,9.0,65.0,149.0,928.0
2011.0,10.0,27.0,3.0,0.11764706,0.23529412,0.3529412,0.23529412,0.05882353,0.0,17.0,12.0,59.0,32.0,173.0,70.0,381.0
2020.0,2.0,20.0,3.0,0.0,0.5,0.0,0.0,0.5,0.0,2.0,28.0,164.0,11.0,63.0,99.0,568.0
2013.0,6.0,6.0,3.0,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,3.0,16.0,92.0,65.0,378.0,57.0,319.0
2011.0,4.0,17.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,69.0,13.0,70.0,71.0,395.0
2021.0,4.0,24.0,5.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,14.0,82.0,8.0,51.0,79.0,424.0
2015.0,4.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,134.0,34.0,197.0,173.0,1016.0
2011.0,5.0,20.0,4.0,0.20588236,0.11764706,0.11764706,0.2647059,0.1764706,0.11764706,34.0,10.0,50.0,57.0,322.0,111.0,658.0
2015.0,5.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,81.0,14.0,74.0,98.0,567.0
2010.0,3.0,15.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,4.0,28.0,154.0,18.0,121.0,103.0,590.0
2012.0,9.0,6.0,3.0,0.11111111,0.18518518,0.074074075,0.22222222,0.2962963,0.11111111,27.0,28.0,165.0,57.0,341.0,51.0,294.0
2015.0,11.0,12.0,3.0,0.33333334,0.33333334,0.0,0.0,0.0,0.33333334,3.0,25.0,132.0,17.0,102.0,147.0,921.0
2021.0,12.0,3.0,4.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,24.0,134.0,5.0,28.0,122.0,788.0
2007.0,10.0,9.0,1.0,0.1509434,0.13207547,0.18867925,0.16981132,0.2264151,0.13207547,53.0,13.0,54.0,81.0,459.0,97.0,518.0
2018.0,3.0,7.0,2.0,0.16129032,0.06451613,0.12903225,0.16129032,0.4516129,0.032258064,31.0,15.0,100.0,53.0,316.0,88.0,545.0
2021.0,8.0,3.0,1.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,12.0,60.0,13.0,85.0,72.0,422.0
2015.0,6.0,4.0,3.0,0.12,0.35428572,0.2742857,0.14857143,0.10285714,0.0,175.0,21.0,106.0,99.0,594.0,60.0,345.0
2020.0,2.0,7.0,4.0,0.09328358,0.23880596,0.24253732,0.19402985,0.20522387,0.026119404,268.0,17.0,94.0,98.0,578.0,50.0,297.0
2022.0,1.0,31.0,0.0,0.0124223605,0.024844721,0.03726708,0.07453416,0.6086956,0.24223602,161.0,13.0,84.0,15.0,104.0,83.0,510.0
2015.0,1.0,20.0,1.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,11.0,59.0,92.0,520.0,33.0,177.0
2007.0,9.0,21.0,4.0,0.14903846,0.15865384,0.27884614,0.16826923,0.15384616,0.09134615,208.0,13.0,78.0,132.0,748.0,111.0,668.0
2017.0,10.0,11.0,2.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,7.0,36.0,10.0,58.0,94.0,578.0
2018.0,6.0,8.0,4.0,0.0,0.15,0.4,0.25,0.2,0.0,20.0,15.0,79.0,16.0,81.0,102.0,590.0
2016.0,3.0,24.0,3.0,0.0,0.33333334,0.0,0.0,0.5,0.16666667,6.0,18.0,125.0,100.0,577.0,156.0,953.0
2016.0,9.0,4.0,6.0,0.06944445,0.097222224,0.29166666,0.16666667,0.3472222,0.027777778,72.0,19.0,103.0,112.0,673.0,106.0,630.0
2011.0,6.0,6.0,0.0,0.33333334,0.0,0.33333334,0.33333334,0.0,0.0,3.0,20.0,129.0,17.0,111.0,80.0,483.0
2011.0,3.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,60.0,14.0,92.0,87.0,508.0
2011.0,9.0,2.0,4.0,0.12682927,0.2195122,0.1902439,0.19512194,0.21463415,0.053658538,205.0,11.0,60.0,88.0,559.0,42.0,255.0
2016.0,2.0,14.0,6.0,0.1724138,0.2413793,0.25862068,0.20689656,0.12068965,0.0,58.0,24.0,135.0,62.0,356.0,91.0,527.0
2008.0,4.0,5.0,5.0,0.35714287,0.0,0.21428572,0.14285715,0.2857143,0.0,14.0,14.0,85.0,16.0,110.0,71.0,383.0
2021.0,6.0,17.0,3.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,11.0,54.0,8.0,51.0,140.0,767.0
2012.0,5.0,11.0,4.0,0.055555556,0.16666667,0.2777778,0.2777778,0.16666667,0.055555556,18.0,16.0,93.0,43.0,252.0,84.0,489.0
2023.0,6.0,12.0,0.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,15.0,81.0,13.0,85.0,98.0,537.0
2017.0,9.0,20.0,2.0,0.0,0.75,0.125,0.0,0.125,0.0,8.0,19.0,101.0,20.0,132.0,64.0,407.0
2022.0,5.0,17.0,1.0,0.0124223605,0.024844721,0.03726708,0.07453416,0.6086956,0.24223602,161.0,14.0,74.0,15.0,104.0,110.0,646.0
2010.0,6.0,16.0,2.0,0.2,0.0,0.0,0.4,0.2,0.2,5.0,16.0,108.0,19.0,107.0,81.0,464.0
2008.0,8.0,28.0,3.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,17.0,102.0,92.0,520.0,55.0,315.0
2017.0,10.0,7.0,5.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,16.0,78.0,5.0,28.0,26.0,133.0
2020.0,12.0,9.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,12.0,68.0,8.0,51.0,74.0,414.0
2015.0,7.0,21.0,1.0,0.16666667,0.33333334,0.16666667,0.16666667,0.16666667,0.0,6.0,29.0,167.0,100.0,647.0,107.0,617.0
2014.0,2.0,7.0,4.0,0.0,0.0,0.33333334,0.0,0.33333334,0.33333334,3.0,35.0,187.0,14.0,91.0,154.0,881.0
2019.0,12.0,9.0,0.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,37.0,226.0,8.0,51.0,69.0,390.0
2008.0,1.0,18.0,4.0,0.20454545,0.27272728,0.29545453,0.11363637,0.045454547,0.06818182,44.0,13.0,70.0,26.0,152.0,53.0,286.0
2022.0,5.0,3.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,14.0,71.0,8.0,51.0,78.0,450.0
2010.0,8.0,5.0,3.0,0.21538462,0.092307694,0.13846155,0.13846155,0.32307693,0.092307694,65.0,12.0,60.0,49.0,295.0,113.0,619.0
2010.0,6.0,25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,59.0,16.0,91.0,64.0,414.0
2015.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,144.0,23.0,145.0,71.0,391.0
2007.0,10.0,30.0,1.0,0.26666668,0.26666668,0.26666668,0.0,0.13333334,0.06666667,15.0,22.0,152.0,91.0,510.0,127.0,771.0
2009.0,3.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,94.0,14.0,78.0,82.0,459.0
2014.0,3.0,5.0,2.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,14.0,77.0,92.0,520.0,45.0,249.0
2014.0,8.0,28.0,3.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,22.0,141.0,5.0,28.0,74.0,481.0
2020.0,5.0,4.0,0.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,13.0,75.0,8.0,51.0,68.0,395.0
2019.0,3.0,20.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,31.0,173.0,8.0,51.0,114.0,691.0
2010.0,8.0,15.0,6.0,0.2413793,0.29310346,0.25862068,0.13793103,0.06896552,0.0,58.0,7.0,49.0,123.0,697.0,82.0,501.0
2020.0,10.0,26.0,0.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,10.0,63.0,80.0,489.0,69.0,381.0
2010.0,10.0,6.0,2.0,0.018518519,0.055555556,0.2037037,0.33333334,0.25925925,0.12962963,54.0,14.0,79.0,12.0,85.0,113.0,607.0
2022.0,6.0,19.0,6.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,23.0,133.0,80.0,489.0,81.0,470.0
2012.0,8.0,9.0,3.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,35.0,190.0,92.0,520.0,129.0,759.0
2021.0,9.0,25.0,5.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,9.0,68.0,13.0,85.0,49.0,314.0
2012.0,3.0,28.0,2.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,11.0,69.0,92.0,520.0,58.0,351.0
